mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,chroma_mean,chroma_std,rms_mean,rms_std,tempo,genre,source_file,chunk_id
-158.80438,49.11848,105.56813,25.872484,-15.795253,17.288647,41.35143,13.247955,16.89402,12.680451,14.574544,11.981183,8.175085,12.399683,7.9279494,6.1848693,10.715332,8.154137,6.411881,6.620095,-0.0150785595,6.6248217,6.724169,9.360555,-3.1918724,5.4611216,1707.9604303298618,681.9536993899957,3414.2549954927886,1218.269272478296,0.0713153545673077,0.050687961516511636,0.41555315,0.30592784,0.13428178,0.071782015,107.666015625,hiphop,hiphop.00055.wav,4
-159.39117,45.71687,113.225586,26.83545,-15.574711,15.527098,38.928658,10.81091,12.833237,13.748831,15.464303,9.175999,3.4545662,9.9959755,9.953974,6.463545,7.8666224,6.754034,5.7835884,6.7237124,4.65193,6.8367505,2.5511577,6.3256416,-4.450716,5.981361,1634.4319120123855,659.4237527830172,3323.732722355769,1351.5860472695836,0.06606820913461539,0.04577010809187607,0.36847222,0.3135331,0.1310248,0.0680234,107.666015625,hiphop,hiphop.00055.wav,5
-167.71022,49.9288,111.83372,27.43199,-12.612909,16.32636,40.672203,13.047454,13.433726,14.200067,15.770684,11.280809,5.2985134,8.901017,9.822998,6.7246547,9.905438,7.068524,6.3994346,6.992202,1.8265955,7.5742083,7.4092445,10.713635,-2.81588,6.219596,1625.2909869616085,703.2599853567654,3270.6450946514424,1334.8383447371612,0.0671875,0.04963381261838354,0.40615407,0.3068881,0.13055111,0.07440714,103.359375,hiphop,hiphop.00055.wav,6
-159.89996,51.254044,109.428665,29.07466,-7.9295025,15.373205,36.942894,11.293869,11.036144,13.121246,14.520725,9.044262,3.0454164,7.5710306,9.637538,7.2817783,6.802202,6.5126185,7.8058333,6.9042788,3.2734444,6.532208,5.0619707,6.709668,-6.4205623,5.2855234,1695.5908866273207,728.3914186783772,3497.4891075721152,1520.8533565542193,0.06944861778846154,0.053235423030935196,0.3649857,0.3156923,0.13150576,0.066763096,107.666015625,hiphop,hiphop.00055.wav,7
-173.7713,66.449615,103.667534,24.01192,-3.0961053,27.61155,45.972446,16.020525,13.244586,14.913208,16.329544,10.863827,8.529749,11.75522,10.028093,8.727572,5.0827966,6.4258265,10.176082,7.311337,1.5625291,5.886722,3.9465952,10.658142,-2.755724,5.786905,1634.93863166543,685.7386278672525,3415.6629356971152,1409.538833748764,0.06546349158653846,0.05116956645214597,0.37173483,0.31121886,0.13481764,0.07126364,161.4990234375,hiphop,hiphop.00055.wav,8
-157.59933,63.653397,89.591545,29.176687,-5.968334,26.331469,49.193188,16.979359,18.186806,14.085936,8.864521,13.67967,12.7889595,17.567474,7.596238,9.0294485,2.7585323,7.1735215,10.494592,11.506202,-3.402483,7.283284,4.00149,8.343883,-2.04877,7.1933208,2069.2262678035936,964.3146853457305,4248.5009765625,1665.6107946283678,0.08549429086538461,0.0834692141016552,0.40316233,0.31306556,0.13152741,0.0687274,172.265625,hiphop,hiphop.00055.wav,9
-92.47658,32.12808,126.31489,16.211607,-48.32579,11.593047,54.330357,14.97948,-18.905457,12.201633,19.36155,11.013882,-16.265797,9.820444,23.393013,7.306581,-10.941362,9.376335,17.898983,7.7487288,-9.584478,7.016283,12.698603,7.4060864,-8.8586445,7.587543,1860.962635021646,272.62978227829313,3606.8115234375,456.92679562505936,0.09682241586538462,0.024895894815197883,0.42111722,0.2876908,0.1312796,0.030345818,107.666015625,hiphop,hiphop.00096.wav,0
-137.6609,50.355663,122.40332,21.991524,-35.481537,18.0701,48.752903,14.186265,-12.355687,14.315768,21.731943,9.24637,-10.508654,10.242681,23.387924,7.6837835,-7.1728034,8.91306,12.904924,7.103376,-7.865516,8.477624,13.059752,7.5591183,-6.135913,7.2263103,1778.8953729915768,466.55064982641045,3545.9388146033652,920.968085462713,0.08120868389423076,0.032602420712564584,0.44274503,0.2949672,0.10459229,0.040007766,107.666015625,hiphop,hiphop.00096.wav,1
-145.71803,47.060844,126.820595,24.480898,-31.506174,17.982752,41.64237,16.714203,-19.793648,15.392947,22.302156,13.490268,-6.736855,9.140011,27.019997,7.85772,-7.3123536,10.054934,13.968795,8.204038,-6.805841,7.829016,15.708887,7.2434382,-6.3337317,6.879962,1719.1912318701307,462.07770898529645,3514.632850060096,993.3203852109419,0.07549579326923077,0.028903127306704683,0.43343216,0.29694566,0.099788666,0.034446385,107.666015625,hiphop,hiphop.00096.wav,2
-126.41361,44.005672,123.10062,20.952627,-38.01521,21.093655,38.86233,16.027151,-16.433226,17.41952,23.137863,11.01446,-3.3422208,11.706628,20.311357,9.554282,-5.30514,9.104975,12.97357,7.9338264,-4.760438,7.007576,14.948157,6.524198,-6.3173676,9.135798,1789.9609459270691,415.52541161229965,3603.167442908654,914.1233980585224,0.08409329927884615,0.032078386754691886,0.42388174,0.29840294,0.10927792,0.034203745,107.666015625,hiphop,hiphop.00096.wav,3
-132.30112,48.342342,128.8784,21.16461,-35.54827,24.22734,44.956997,14.560046,-17.864506,16.41581,18.475462,15.461346,-7.7219377,15.396936,22.461662,9.444431,-8.614936,8.593592,15.509078,8.492956,-6.166485,7.8303313,14.166881,6.0000024,-5.890766,7.6819296,1692.0089239136848,399.51645643707184,3392.970252403846,824.7890939855813,0.07850435697115385,0.032102504319113205,0.3798604,0.3005921,0.116332464,0.04021635,107.666015625,hiphop,hiphop.00096.wav,4
-128.68724,44.053677,122.50556,21.223936,-41.805943,19.410856,50.28932,17.77035,-1.3183554,18.936932,21.471277,11.432895,-17.124441,11.196424,16.547153,8.898736,-8.044821,8.334635,14.626696,8.020849,-9.436957,8.114017,11.394871,7.1403055,-4.311788,7.42831,1794.446812363366,356.67107127655174,3501.961388221154,845.6837523645662,0.08343975360576923,0.029696211343136308,0.45397344,0.29639322,0.10493775,0.030665109,107.666015625,hiphop,hiphop.00096.wav,5
-131.94528,46.821243,126.46607,20.835245,-41.59675,21.647318,46.05083,13.918362,-7.965915,16.026249,25.03628,9.912781,-14.618249,9.81639,20.020786,8.507117,-8.649941,9.936036,15.888152,8.541527,-8.583697,8.524059,15.93247,8.211062,-4.9335036,7.404832,1766.2816306342822,368.3721060040122,3520.264610877404,806.7984702659642,0.08069035456730769,0.029450363626788562,0.46187165,0.2855682,0.10135175,0.030569278,86.1328125,hiphop,hiphop.00096.wav,6
-128.89236,41.973183,133.204,23.09212,-37.50444,20.44429,44.374504,13.437446,-19.887455,22.359709,17.622608,15.434856,-11.253574,11.687443,17.700935,10.876025,-10.797767,9.95056,15.961122,9.13416,-7.203928,7.319318,12.078585,7.078434,-6.0752516,6.306512,1680.5978045050736,410.5915201373293,3350.152306189904,852.3039949989153,0.08102088341346154,0.03167483884658766,0.39473662,0.29717085,0.114715554,0.036622904,112.34714673913044,hiphop,hiphop.00096.wav,7
-131.42986,51.647236,126.75119,23.043303,-39.51743,22.192364,39.773212,16.6557,-21.017265,19.390192,15.269915,16.182606,-9.100576,10.815988,19.83798,11.190287,-8.979529,8.249833,15.767142,8.217013,-4.9472523,7.9378,11.574943,7.333281,-7.075643,6.122943,1738.1422872480123,430.8188252090577,3458.232421875,855.1685163804718,0.08529897836538461,0.031368666841409744,0.38771787,0.30089283,0.11542655,0.050933976,86.1328125,hiphop,hiphop.00096.wav,8
-140.32068,44.310753,125.52677,22.15807,-38.906166,19.344496,46.273045,19.940563,-8.650218,16.484911,22.145565,13.033537,-12.311236,11.847104,22.898205,9.6893635,-8.408785,9.591033,14.362679,9.427139,-8.878765,8.417636,15.500601,8.218661,-3.870125,6.5665035,1732.2176220561719,376.2725680985669,3462.2906024639424,876.7578738827324,0.07601036658653847,0.02630600404363054,0.45708302,0.2912475,0.10309742,0.027702255,107.666015625,hiphop,hiphop.00096.wav,9
-109.602875,31.162266,90.31334,13.520372,-3.0110464,13.740255,46.270382,11.063857,-11.7398,14.511817,35.15565,8.547781,-13.870848,7.896423,22.286894,7.3471575,-12.217993,8.167671,20.982632,8.071746,-8.13039,6.7861233,19.307093,7.1842556,-6.61296,7.6578903,2272.3382014107633,394.60234995792905,5366.322678786058,672.0011131030564,0.08494215745192307,0.032200282700072365,0.39108402,0.30341122,0.1399317,0.042680003,151.99908088235293,hiphop,hiphop.00097.wav,0
-114.56188,34.86098,85.164215,18.495975,-0.7749228,15.661697,47.81946,11.235718,-11.576116,12.106125,36.69644,8.920238,-14.90142,8.301192,21.12589,7.9511113,-14.375528,7.0304894,17.216763,7.826355,-10.214085,6.8776174,19.638443,7.0073123,-7.072196,8.000053,2477.466926342164,528.4786176328533,5611.966834435096,870.0256611244426,0.09526742788461538,0.04149410615676196,0.45082796,0.29454792,0.12131054,0.043003324,151.99908088235293,hiphop,hiphop.00097.wav,1
-118.08015,30.100779,87.412094,16.823763,1.0500263,16.013987,48.778893,12.650538,-5.011747,12.9250555,37.412518,11.40898,-14.86638,9.948733,22.219769,8.246106,-12.907988,7.6322293,19.30761,8.422699,-10.257582,7.180312,19.836996,6.8491035,-5.0144076,7.8171997,2337.039360147857,455.038955249426,5503.721078725962,871.8214642274311,0.08055138221153846,0.03633511830260225,0.5128206,0.2823813,0.1301767,0.039195906,112.34714673913044,hiphop,hiphop.00097.wav,2
-124.8654,32.12664,91.71516,17.076689,-0.85234314,16.78241,46.370148,11.711158,-11.597382,13.713391,37.14873,9.770176,-16.662949,9.690433,17.315495,9.4558325,-13.144066,7.908068,19.077276,8.801372,-8.430291,6.882065,18.457636,7.620019,-9.500085,7.1095552,2275.590536189561,487.8078286463405,5358.371957632212,780.7702576707353,0.08710561899038462,0.04184091015392011,0.42882705,0.30110726,0.11803756,0.040074218,151.99908088235293,hiphop,hiphop.00097.wav,3
-110.48149,28.998714,85.29874,14.746961,2.5764441,16.489223,46.667126,8.818988,-13.814282,11.738712,36.065113,8.413758,-12.754875,7.534772,22.397888,8.150668,-11.367583,7.8277574,20.807798,9.42908,-9.171218,7.62259,22.023129,8.460016,-8.088239,5.972763,2418.239950627859,481.995741388622,5617.515775240385,715.9364238612292,0.09163912259615385,0.03991300179109786,0.4611225,0.3013958,0.13250005,0.041950133,151.99908088235293,hiphop,hiphop.00097.wav,4
-116.33386,32.568615,87.00945,14.745782,2.3092873,18.05347,45.01746,9.854637,-14.121865,14.15213,37.595074,10.413341,-11.322987,10.552335,22.419643,8.97592,-12.189816,7.220485,20.14818,7.6935415,-8.203911,7.321328,23.394655,7.9937916,-7.9676156,7.190803,2363.246214958754,368.0411807501572,5608.985314002404,671.581063452854,0.08372896634615384,0.031144254644350663,0.47333717,0.29143724,0.12824458,0.038187608,151.99908088235293,hiphop,hiphop.00097.wav,5
-122.326744,24.891443,85.9991,15.525812,1.1407083,18.579908,48.814995,10.775752,-8.568613,14.3541975,38.008633,8.322895,-15.838606,8.580508,17.58612,9.213985,-14.019196,8.182869,21.46178,8.650657,-11.854599,7.4230843,18.314957,6.9181876,-7.3476543,7.099408,2375.8083286689057,458.512012120553,5563.517127403846,790.6139242496196,0.08621544471153846,0.04268207826677899,0.470573,0.29188937,0.12288598,0.045036767,151.99908088235293,hiphop,hiphop.00097.wav,6
-117.369354,39.463085,57.96675,19.426132,-4.6820464,15.898109,67.499306,10.228342,-9.705512,13.653927,37.10556,8.415795,-18.196417,10.684725,19.500628,10.78685,-14.679162,7.0597916,20.681137,6.69374,-16.584534,7.878665,11.948105,6.8045874,-13.838572,6.367018,3092.2761973659876,627.2085484570831,6160.069673978365,583.8668054510975,0.1718224158653846,0.0837636869034565,0.52838963,0.2850818,0.09434125,0.034250516,151.99908088235293,hiphop,hiphop.00097.wav,7
-102.32718,38.826958,61.353455,18.205433,-5.4583635,13.038548,61.342,17.151587,-23.291662,14.176085,31.739513,5.659081,-13.606772,10.943903,25.662561,10.858625,-16.163967,6.3693027,18.721334,6.046086,-17.653778,7.45907,8.36888,5.77159,-15.73883,4.6932616,3191.675865387634,457.7052473063623,6251.337327223558,477.1145020634347,0.19432842548076923,0.058314733584513896,0.5267701,0.26813588,0.08983805,0.030622257,215.33203125,hiphop,hiphop.00097.wav,8
-81.63948,30.849653,79.31237,18.47072,-3.8786912,11.098448,50.847,14.241888,-28.65883,11.517724,29.563334,6.7434583,-19.298115,11.332491,24.946962,9.771987,-18.041574,5.98723,20.986027,6.312978,-20.531925,7.0073895,11.417094,6.3834667,-15.918996,5.4540815,2991.64053450586,478.5311929914443,6241.3161057692305,615.0632527930104,0.17420372596153846,0.05354070962373415,0.5102037,0.25843984,0.10018255,0.024407504,95.703125,hiphop,hiphop.00097.wav,9
-106.108665,34.92257,90.019196,20.109959,-27.444424,16.444021,43.86005,14.355814,-0.051069055,12.643016,27.120136,11.413041,-14.164712,10.206896,25.442987,11.275546,-10.121039,8.651798,16.78652,9.447716,-11.583478,8.9654,21.606243,8.235092,-7.248738,6.3508606,2347.786357290666,543.561089334743,4911.061072716346,891.7437876344201,0.10401517427884616,0.05747774291053892,0.46842954,0.28637484,0.12800124,0.052797016,103.359375,hiphop,hiphop.00083.wav,0
-121.939026,35.832485,95.68525,18.305704,-23.145899,18.563213,42.93566,14.462075,-2.1776247,16.163519,27.242563,11.098507,-10.343596,9.423868,24.89138,8.639928,-14.217414,11.424205,19.416586,10.4001045,-5.3070626,8.538178,19.749668,9.939067,-7.4968805,7.6905384,2169.6824235381887,449.4258582856365,4701.360802283654,1031.2259691304128,0.08438251201923076,0.049211937461637,0.45179906,0.2936149,0.12994301,0.05309339,103.359375,hiphop,hiphop.00083.wav,1
-122.04608,42.446247,93.86865,18.65971,-27.436678,17.428831,41.989227,14.061889,-3.8502321,11.894043,30.022318,11.678495,-10.5940485,11.612597,24.432528,9.990483,-10.001737,8.823148,19.232124,9.396163,-9.627077,7.7668266,18.144657,8.518252,-8.435134,7.0583506,2231.553330895642,425.22075762676974,4769.190392127404,769.5689039474655,0.09981595552884616,0.04752952651752968,0.43551788,0.3055686,0.11395545,0.05063709,103.359375,hiphop,hiphop.00083.wav,2
-124.30087,42.735302,89.77044,20.541838,-22.378027,17.392862,42.028584,15.344248,-7.298164,13.408783,27.410109,11.755021,-19.818476,11.6514435,20.229053,10.788208,-11.730474,8.510366,21.058912,10.656784,-9.710565,7.7294154,20.47177,8.782948,-9.036564,8.493587,2445.230203807444,586.3225890148361,5214.596416766827,1079.2835045806828,0.11577524038461538,0.05294818179003033,0.42986402,0.29071003,0.10156385,0.044515036,103.359375,hiphop,hiphop.00083.wav,3
-137.2287,43.006355,90.1349,18.419205,-23.56851,21.040024,39.879433,18.47749,-7.812812,14.443299,28.1912,10.711201,-16.160904,16.183933,20.98764,10.419327,-11.1413555,9.975058,19.753958,9.338236,-5.8269577,7.3207173,18.438112,8.076743,-9.808592,8.147529,2342.9456346208544,589.124930659762,5000.589505709135,1031.095875069317,0.109814453125,0.055769948802949804,0.45312288,0.2971579,0.099210665,0.05015373,103.359375,hiphop,hiphop.00083.wav,4
-129.31007,44.128803,85.70826,18.038774,-24.533762,22.20125,42.86339,17.939302,0.021863673,12.60219,27.67649,13.3092785,-20.065802,13.133391,20.570509,10.130419,-7.648056,6.1346474,22.48534,9.264051,-7.5065236,8.98943,16.297752,8.919245,-8.415714,8.336172,2377.196254246891,503.4238496467478,5091.857158954327,1020.2208283388752,0.10723407451923077,0.05209684719550762,0.4307092,0.29564247,0.1080615,0.046793103,103.359375,hiphop,hiphop.00083.wav,5
-124.45669,46.520187,84.4196,18.794174,-21.232235,18.442436,44.146378,12.979069,-5.8491726,10.992375,28.369535,11.075775,-18.900875,12.431315,20.08481,12.109925,-11.249934,8.243324,19.233883,6.6903887,-10.671222,7.00987,19.49676,7.6495495,-9.452134,8.112852,2572.127626971471,558.5787572223958,5479.620455228365,983.2160811347151,0.1310772235576923,0.05817918690813919,0.4523367,0.28018925,0.09334546,0.05152044,103.359375,hiphop,hiphop.00083.wav,6
-133.35207,50.033398,87.10284,20.792288,-25.270248,17.332056,40.126797,15.788186,-5.499532,11.245796,28.010313,12.95453,-19.083485,12.487407,22.424845,8.834732,-13.0200815,9.395057,22.005072,9.151679,-9.954321,10.221955,16.825987,7.5028396,-9.70374,7.871344,2466.6229962517764,610.2997069334705,5258.573843149038,983.9997694716501,0.12246469350961539,0.06807404976259863,0.45118678,0.29339784,0.091231704,0.044745114,103.359375,hiphop,hiphop.00083.wav,7
-110.40723,41.41673,87.68038,20.422455,-28.046425,15.07914,39.90236,10.918906,-9.962455,13.591752,29.893024,12.946817,-14.467956,11.910294,24.089294,9.664514,-12.7901125,5.8315277,22.384483,10.131659,-8.194612,10.147674,20.479954,8.961957,-8.048534,8.820599,2467.872706986878,666.4385032871961,5158.527268629808,1122.8566188263399,0.11593299278846154,0.08033940418001585,0.4650505,0.28452486,0.1192666,0.053534694,103.359375,hiphop,hiphop.00083.wav,8
-115.33135,39.380203,94.99422,21.370398,-36.84379,15.873066,33.275265,15.788175,-3.286716,14.116163,23.392687,10.859689,-13.8714285,13.409748,22.814674,11.281792,-8.221343,8.438194,17.513927,10.5753765,-10.06249,8.830869,20.985193,9.545449,-9.114273,7.571772,2264.0414912023402,487.781323612312,4578.455904447115,960.3190780583824,0.10657301682692308,0.052745939245393086,0.44699362,0.29126573,0.11486426,0.056424815,103.359375,hiphop,hiphop.00083.wav,9
-94.34976,53.66886,72.49516,27.622732,22.822023,23.851587,5.208627,13.561354,13.623324,13.574919,11.837243,11.176887,6.376834,10.130663,3.990832,11.573776,5.096637,8.737113,5.354966,7.9932275,5.8766184,7.9218054,5.4274535,7.608309,3.7616553,7.2243156,3090.052838301058,867.2304063084867,7268.035794771635,1576.7507864547235,0.117138671875,0.06609240214043008,0.46589756,0.29945138,0.13000679,0.047088243,112.34714673913044,hiphop,hiphop.00054.wav,0
-94.01203,54.240723,64.659706,23.425322,24.799952,21.07241,10.701897,15.888024,14.043668,15.319901,10.978181,11.060005,6.18848,10.429592,4.4878755,9.745106,7.8800845,9.47279,6.462943,7.5446725,3.1693401,7.8189816,6.04276,7.703983,3.7144504,8.395226,3262.3419116425976,777.1092833244958,7600.558143028846,1224.104982013573,0.12154447115384616,0.049690388949753236,0.4715805,0.29372495,0.12585837,0.045426138,112.34714673913044,hiphop,hiphop.00054.wav,1
-109.576385,52.56157,65.9809,24.597416,28.7459,23.72705,9.991226,18.8761,13.439763,13.469961,12.29892,9.351184,7.387978,11.428159,5.5394626,10.994529,6.489367,8.991301,3.5933497,8.440939,4.2503066,10.128591,6.0495477,8.67063,5.1009264,9.963777,3132.2458888430183,840.9128462671913,7437.4855393629805,1286.5066197982076,0.1122295673076923,0.07107871048020355,0.41940966,0.3081755,0.1243746,0.03958158,112.34714673913044,hiphop,hiphop.00054.wav,2
-114.28699,54.184624,63.47378,25.53453,28.197931,25.134388,6.6063304,15.919177,15.104235,12.633891,13.840264,8.549693,8.74959,11.83629,4.7122726,9.5468,4.965676,9.544636,2.8831177,8.429971,4.438007,7.452235,4.9068103,7.698912,4.0015836,9.465,3334.620028532575,949.8441226882823,7746.4870042067305,1273.959446133319,0.142724609375,0.0912491943275571,0.4519387,0.31644568,0.11514482,0.048666548,112.34714673913044,hiphop,hiphop.00054.wav,3
-100.522354,55.5175,57.125504,26.317408,29.604391,21.669077,13.95271,16.922466,16.935822,14.743803,14.315427,7.3721476,8.131022,10.695742,2.839316,10.711399,6.8017097,8.916964,6.254408,8.584986,2.2554336,6.620433,3.3673172,6.7783575,3.4201984,8.310489,3443.3244290712414,917.9992778551501,7894.072265625,1199.3711627382438,0.1364971454326923,0.08610265079568262,0.46535358,0.30390126,0.123501204,0.03953754,112.34714673913044,hiphop,hiphop.00054.wav,4
-115.589005,59.507965,58.88507,30.43493,31.248962,31.47856,9.431556,16.139156,16.494158,16.930983,14.817662,10.217587,10.59341,9.435676,7.2117114,10.406585,7.453186,9.84848,5.307122,6.5884233,5.6577783,7.625984,3.2513115,8.016588,2.2825973,7.3505697,3438.53628937372,1212.5229840818586,7730.668381911058,1542.948562265552,0.14766376201923076,0.11513402969311953,0.46149072,0.30509794,0.11740097,0.040269826,112.34714673913044,hiphop,hiphop.00054.wav,5
-111.77666,51.963192,61.46689,27.035063,29.36247,25.415052,8.06191,12.194727,16.516163,12.589486,15.586101,8.149283,8.170144,13.888896,4.6832333,12.086332,4.5832367,11.659386,5.3694196,8.945034,6.8486905,8.216547,4.175058,5.908201,2.6038907,7.346827,3330.089685217906,1054.9906994743847,7623.664926382212,1332.0650575644052,0.1282264122596154,0.06789914983276371,0.40437567,0.3059785,0.12062237,0.041853465,112.34714673913044,hiphop,hiphop.00054.wav,6
-94.70424,50.92438,66.12466,19.462074,28.854942,22.868763,14.054582,15.950478,12.33518,14.904324,11.159866,9.623949,9.344906,9.733965,7.723211,9.214013,6.985489,7.068768,3.9394774,6.5150347,4.17148,9.087232,4.5088224,7.722145,3.11187,7.97948,3105.513358493178,630.8510297108608,7521.382211538462,1052.2672956999324,0.11006986177884616,0.05981514653814049,0.42549518,0.30019167,0.13286068,0.037610017,112.34714673913044,hiphop,hiphop.00054.wav,7
-105.88381,58.23865,64.85739,27.112354,32.863552,24.246346,11.093231,15.306376,14.717163,13.407166,11.944007,9.048699,7.6529703,9.370457,6.551169,9.404006,9.025002,9.265426,5.8289475,8.547849,4.86789,7.7601433,3.9239435,5.840955,1.0712066,6.908065,3306.9135071540886,942.9616585546637,7736.382962740385,1338.2207517310067,0.13174579326923078,0.07703321751383106,0.45162803,0.29119822,0.120013766,0.04579584,112.34714673913044,hiphop,hiphop.00054.wav,8
-108.4666,57.415424,67.44841,19.92887,31.258646,25.062422,15.84947,14.003824,17.912748,12.607965,13.245615,8.088683,7.0728774,9.306973,4.26327,10.584806,8.024604,8.381664,6.337904,7.836313,2.8345435,7.2207365,2.7806613,6.7305446,4.225662,8.361101,3112.2982613843487,736.9498525914302,7544.737454927885,1163.219307473725,0.10227614182692307,0.05112553302192711,0.44864696,0.2950756,0.12401101,0.041038997,112.34714673913044,hiphop,hiphop.00054.wav,9
-289.54062,156.72447,43.70766,55.228413,56.556774,20.82465,20.913736,16.542915,4.0031676,17.394186,3.5780566,17.191118,11.499418,13.269708,-8.6037855,15.470203,-1.7158424,13.133349,4.492496,11.245051,-1.8194495,14.324518,3.0446959,12.799593,5.642087,11.706459,3765.7663549824606,2179.6918951566686,7271.514235276442,2886.8312605069464,0.24448993389423077,0.2553142749800129,0.35172573,0.30025265,0.0593196,0.050659075,89.10290948275862,hiphop,hiphop.00040.wav,0
-282.85645,46.119717,153.76254,32.668488,32.12551,15.417528,18.567219,18.9869,16.360687,11.105503,-15.198435,13.491764,-3.200653,12.8721895,-14.694898,10.3638315,-2.241893,9.54638,5.485466,10.762565,-3.8904617,14.421747,15.025264,9.104661,9.135669,8.437846,1130.1974502094115,468.45796605675105,1941.7151817908655,1299.3050048042467,0.041808143028846154,0.012480010465006375,0.28268033,0.29315403,0.07736567,0.031537917,129.19921875,hiphop,hiphop.00040.wav,1
-266.69852,63.61654,139.90892,23.777483,27.12319,14.860679,18.591084,14.885436,15.460229,13.855157,-11.509525,18.950865,9.5212,14.765903,-8.324442,14.154573,-10.057131,12.679892,9.512446,14.182314,-2.0361416,11.059081,9.058151,13.978241,11.989756,10.56518,1351.829780553662,450.0495745710507,2716.6620342548076,1285.4738318454529,0.04705528846153846,0.015886338275331112,0.31551996,0.3037301,0.07404677,0.037438434,78.30255681818181,hiphop,hiphop.00040.wav,2
-256.8303,52.544323,134.66595,30.050798,40.674442,21.526697,17.8883,20.930414,13.897273,12.002563,-9.094473,15.158158,-6.3462605,12.086039,-13.370316,11.378786,1.5762686,10.14241,5.460858,11.422348,-0.73985666,14.444099,16.154436,8.54178,5.2900844,7.8399544,1420.0630868693868,602.8171720532869,2852.818134014423,2105.6341430956677,0.044189453125,0.014649345174202204,0.28006098,0.2889737,0.08225635,0.034256592,123.046875,hiphop,hiphop.00040.wav,3
-191.26463,93.33479,91.51029,34.414635,56.94332,24.744925,16.806746,13.07512,6.9984555,13.2923565,0.29154593,14.443347,6.04788,16.77504,-6.545274,8.139541,-3.5153115,11.949803,4.797629,14.809805,5.304374,7.990772,10.961669,12.55354,8.04789,11.3417,2596.31129710899,1310.3837410066508,5971.571326622596,2513.7090963383052,0.08718073918269231,0.0700215142990906,0.37575364,0.31490308,0.13719992,0.12730709,80.74951171875,hiphop,hiphop.00040.wav,4
-129.8061,53.558186,86.44369,30.070143,54.742813,37.331738,6.5549865,17.349316,-0.95410216,17.587942,-2.883331,14.664544,5.3951783,11.537908,-9.333723,12.55284,-2.8792343,11.895737,4.276174,12.424108,-3.7660625,10.094929,10.268899,9.120264,-0.2507863,8.933911,2722.0387152394683,980.7780557625166,6385.7542067307695,2124.203220386418,0.08608774038461539,0.03859887910967358,0.31752792,0.32619646,0.18178387,0.10304954,161.4990234375,hiphop,hiphop.00040.wav,5
-147.68295,67.073586,75.946594,45.47745,66.26268,26.004484,20.283203,10.857339,-2.5456057,17.27119,1.7282398,12.002914,0.6933354,12.098135,-6.568351,9.162373,-0.02472135,9.806391,3.7580314,10.054741,-2.4451182,8.71806,1.645526,7.9698462,8.416338,9.673173,3181.0381138092353,1576.973183524978,6776.664663461538,2600.80550764134,0.13350360576923076,0.11086298604095167,0.4120593,0.30531478,0.14991742,0.124675706,161.4990234375,hiphop,hiphop.00040.wav,6
-90.3481,58.062534,96.52694,33.80972,27.996868,29.175768,4.0832844,20.744528,1.08608,15.377717,-2.6480944,12.612507,6.2540655,13.978014,-7.820172,10.114526,-9.194195,11.366072,4.549012,12.847382,-4.765392,8.704955,0.7616129,10.701992,-0.32313657,10.030798,2428.2851220116413,1020.4799708940867,5437.2166090745195,1989.494476634146,0.10021033653846154,0.07356129249596254,0.41996065,0.29916438,0.19617933,0.10675189,161.4990234375,hiphop,hiphop.00040.wav,7
-116.50306,54.482056,82.909584,30.886826,40.797485,22.282188,3.9849741,16.380436,1.0592436,15.33105,4.1752357,12.513116,8.969256,10.871686,-11.96034,10.179298,-3.6135962,15.056995,6.3732524,9.149791,0.5776435,9.413714,5.036269,9.085054,6.8393416,9.305382,2967.712972574969,1121.0253463028714,6920.6886643629805,2239.812923627127,0.12130408653846154,0.09140744056827259,0.35773158,0.30354607,0.16525671,0.112927325,161.4990234375,hiphop,hiphop.00040.wav,8
-114.94639,62.767845,85.05582,32.565292,37.67519,24.64028,11.1293125,11.967731,9.700382,11.471102,-4.1971636,15.702649,-3.1106586,11.7232275,-10.41611,13.768878,-6.5135255,9.396558,6.6515636,11.278732,1.9921955,8.179357,6.02909,9.803043,4.3372154,8.51033,2705.4140554311375,951.9795360913346,6443.148475060096,2102.488342508602,0.10060847355769231,0.05678278193625489,0.37133518,0.3001653,0.17409661,0.11307167,161.4990234375,hiphop,hiphop.00040.wav,9
-88.96199,81.667564,79.87513,30.680347,28.631231,16.340681,42.828907,19.460598,12.974567,8.580377,18.46203,9.103541,3.6354742,7.6575623,7.2225866,9.4557085,2.1813824,8.187686,0.38051903,7.6407,-2.3110058,5.8263144,3.066085,5.644823,-3.734879,4.825313,2339.89099594044,919.5161998733873,5378.248760516827,1976.1519724969405,0.07657376802884615,0.046245057656220855,0.40217662,0.3018792,0.21734805,0.101475075,95.703125,hiphop,hiphop.00068.wav,0
